id	name	reactions
PWY-7862	D-altritol and galactitol degradation	GALACTITOL-2-DEHYDROGENASE-RXN|RXN-18477|RXN-18478|RXN-18474
PWY0-1261	peptidoglycan recycling I	RXN-17391|TRANS-RXN0-226|UDPNACETYLMURAMATEDEHYDROG-RXN|UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN|RXN0-2361|RXN0-5227|NAG1P-URIDYLTRANS-RXN|2.3.1.157-RXN|5.4.2.10-RXN|NAG6PDEACET-RXN|RXN0-5225|RXN0-5226|RXN0-4621|RXN0-4641
PWY-7883	peptidoglycan recycling II	TRANS-RXN0-226|RXN-17391|RXN-18661|RXN-18660|RXN-18659|RXN0-2361|RXN0-5227|RXN0-5225|RXN0-5226|RXN0-4621
PWY-7446	sulfoquinovose degradation I	RXN-20061|RXN-15296|RXN-15297|RXN-15299|RXN-15298
PWY-8348	sulfoquinovose degradation IV	RXN-22962|RXN-22961
PWY-8213	sulfoquinovose degradation III	TRANS-RXN-446|RXN-17101|RXN-15296|RXN-22106
PWY-8350	sulfoquinovose degradation VI	TRANS-RXN-446|RXN-17101|RXN-15298|RXN-15297|RXN-15296
PWY-7722	sulfoquinovose degradation II	RXN-17101|RXN-17098|RXN-17097|RXN-17096|RXN-17095
PWY-7369	thiamine triphosphate metabolism	THIAMIN-TRIPHOSPHATASE-RXN|THIAMIN-DIPHOSPHATE-KINASE-RXN
PWY-8349	sulfoquinovose degradation V	RXN-20061|TRANS-RXN-511|RXN-20701|RXN-22970|RXN-22971|RXN-22969|RXN-15296
PWY-6491	D-galacturonate degradation IV	RXN-14753|RXN-11151|RXN-11382|RXN-11381|RXN-11380
PWY-6486	D-galacturonate degradation II	25-DIOXOVALERATE-DEHYDROGENASE-RXN|4.2.1.41-RXN|RXN-15902|RXN-15901|URONATE-DEHYDROGENASE-RXN
GALACTUROCAT-PWY	D-galacturonate degradation I	KDPGALDOL-RXN|GALACTUROISOM-RXN|ALTRO-OXIDOREDUCT-RXN|DEOXYGLUCONOKIN-RXN|ALTRODEHYDRAT-RXN
PWY-6972	oleandomycin activation/inactivation	TRANS-RXN-220|RXN-12920|RXN-12919
PWY-8391	D-galacturonate degradation III	RXN-23374|URONATE-DEHYDROGENASE-RXN
PWY-6497	D-galactarate degradation II	25-DIOXOVALERATE-DEHYDROGENASE-RXN|4.2.1.41-RXN|GALACTARDEHYDRA-RXN
GALACTARDEG-PWY	D-galactarate degradation I	GKI-RXN|GALACTARDEHYDRA-RXN|TSA-REDUCT-RXN|KDGALDOL-RXN
PWY-7247	beta-D-glucuronide and D-glucuronate degradation	RXN-14693|BETA-GLUCURONID-RXN|GLUCUROISOM-RXN
PWY-801	homocysteine and cysteine interconversion	CYSTATHIONINE-BETA-LYASE-RXN|O-SUCCHOMOSERLYASE-RXN|RXN-15130|CYSTATHIONINE-BETA-SYNTHASE-RXN
PWY-6501	D-glucuronate degradation II	25-DIOXOVALERATE-DEHYDROGENASE-RXN|4.2.1.41-RXN|RXN-15907|RXN-15905|RXN-11407
PWY-5525	D-glucuronate degradation I	RXN-14693|L-XYLULOSE-REDUCTASE-RXN|DEHYDRO-L-GULONATE-DECARBOXYLASE-RXN|L-GULONATE-3-DEHYDROGENASE-RXN|GLUCURONATE-REDUCTASE-RXN
PWY-8390	D-glucuronate degradation III	RXN-15921|RXN-11407
GLUCARDEG-PWY	D-glucarate degradation I	GKI-RXN|GLUCARDEHYDRA-RXN|TSA-REDUCT-RXN|KDGALDOL-RXN
PWY-5441	S-methyl-L-methionine cycle	MMUM-RXN|METHIONINE-S-METHYLTRANSFERASE-RXN
PWY-6499	D-glucarate degradation II	GLUCARDEHYDRA-RXN|25-DIOXOVALERATE-DEHYDROGENASE-RXN|4.2.1.41-RXN
BGALACT-PWY	lactose degradation III	BETAGALACTOSID-RXN
LACTOSEUTIL-PWY	lactose degradation II	KETOGAL-DEHYDROXY-RXN|KETOLACTOSE-RXN|LACTOSE-DEHYDRO-RXN
LACTOSECAT-PWY	lactose and galactose degradation I	TAGAALDOL-RXN|LACTOSE-6-PHOSPHATE-ISOMERASE-RXN|LACTOSE6P-HYDROXY-RXN|TAGAKIN-RXN
PWY-2722	trehalose degradation IV	GLUCOKIN-RXN|BETA-PHOSPHOGLUCOMUTASE-RXN|ALPHAALPHA-TREHALOSE-PHOSPHORYLASE-RXN
PWY0-1466	trehalose degradation VI (periplasmic)	ALDOSE-1-EPIMERASE-RXN|TREHALA-RXN
PWY-2721	trehalose degradation III	BETA-PHOSPHOGLUCOMUTASE-RXN|2.4.1.216-RXN
PWY0-1182	trehalose degradation II (cytosolic)	GLUCOKIN-RXN|TREHALA-RXN
PWY-2723	trehalose degradation V	GLUCOKIN-RXN|PHOSPHOGLUCMUT-RXN|RXN-4441
TREDEGLOW-PWY	trehalose degradation I (low osmolarity)	GLUCOKIN-RXN|TRE6PHYDRO-RXN
DARABCATK12-PWY	D-arabinose degradation II	GLYCOLALD-DEHYDROG-RXN|DARABALDOL-RXN|DARABKIN-RXN|DARABISOM-RXN
DARABCAT-PWY	D-arabinose degradation I	DARABISOM-RXN|D-RIBULOKIN-RXN
PWY-8331	D-arabinose degradation IV	RXN-22815|RXN-22813|RXN-14807|ARABINONATE-DEHYDRATASE-RXN|D-ARABINONOLACTONASE-RXN|RXN-8776
PWY-5519	D-arabinose degradation III	RXN-14807|25-DIOXOVALERATE-DEHYDROGENASE-RXN|RXN-8777|ARABINONATE-DEHYDRATASE-RXN|D-ARABINONOLACTONASE-RXN|RXN-8776
PWY-7568	L-galactose degradation	RXN-15924
GALDEG-PWY	D-galactose degradation II	GALACTONOLACTONASE-RXN|GALACTODEHYDROG-RXN
PWY-6693	D-galactose degradation IV	RXN-12080|RXN-12079|RXN-12078
PWY-6317	D-galactose degradation I (Leloir pathway)	PHOSPHOGLUCMUT-RXN|ALDOSE1EPIM-RXN|UDPGLUCEPIM-RXN|GALACTURIDYLYLTRANS-RXN|GALACTOKIN-RXN
RHAMCAT-PWY	L-rhamnose degradation I	RXN0-5306|RXN-15356|RHAMNISOM-RXN|RHAMNULOKIN-RXN|RHAMNULPALDOL-RXN
PWY-6714	L-rhamnose degradation III	RXN-12158|RXN-12149|L-RHAMNOSE-1-DEHYDROGENASE-RXN|RXN-12096|RXN-12095|L-RHAMNONATE-DEHYDRATASE-RXN|L-RHAMNONO-14-LACTONASE-RXN
PWY-6713	L-rhamnose degradation II	LACTALDDEHYDROG-RXN|RXN-12165|RXN-12158|RXN-12149|L-RHAMNOSE-1-DEHYDROGENASE-RXN|RXN0-5433|L-RHAMNONATE-DEHYDRATASE-RXN|L-RHAMNONO-14-LACTONASE-RXN
PWY-621	sucrose degradation III (sucrose invertase)	3.2.1.48-RXN|GLUCOKIN-RXN|PGLUCISOM-RXN|FRUCTOKINASE-RXN
SUCROSEUTIL2-PWY	sucrose degradation VII (sucrose 3-dehydrogenase)	FRUCTOKINASE-RXN|KETOGLUCOSE-REDUCTASE-RXN|3-KETOGLUCOSIDASE-RXN|GLUCOSIDE-3-DEHYDROGENASE-RXN
PWY-5384	sucrose degradation IV (sucrose phosphorylase)	PHOSPHOGLUCMUT-RXN|PGLUCISOM-RXN|FRUCTOKINASE-RXN|SUCROSE-PHOSPHORYLASE-RXN
PWY66-373	sucrose degradation V (sucrose alpha-glucosidase)	3.2.1.48-RXN|TRIOSEPISOMERIZATION-RXN|TRIOKINASE-RXN|RXN-8631|KETOHEXOKINASE-RXN
PWY-3801	sucrose degradation II (sucrose synthase)	PHOSPHOGLUCMUT-RXN|PGLUCISOM-RXN|GLUC1PURIDYLTRANS-RXN|FRUCTOKINASE-RXN|SUCROSE-SYNTHASE-RXN
SUCUTIL-PWY	sucrose degradation I (sucrose phosphotransferase)	SUCROSEPHOSPHO-RXN|FRUCTOKINASE-RXN|3.2.1.26-RXN
PWY-8093	D-apiose degradation II (to D-apionate)	RXN-20932|RXN-20931
PWY-8089	D-apiose degradation I	RXN-20930|RXN-20928|RXN-20929
ENTNER-DOUDOROFF-PWY	Entner-Doudoroff shunt	PGLUCONDEHYDRAT-RXN|KDPGALDOL-RXN
PWY-2221	Entner-Doudoroff pathway III (semi-phosphorylative)	RXN-15754|PEPDEPHOS-RXN|2PGADEHYDRAT-RXN|3PGAREARR-RXN|GLUCOSE-1-DEHYDROGENASE-NADP+-RXN|GLUCONOLACT-RXN|KDPGALDOL-RXN|DEOXYGLUCONOKIN-RXN|GLUCONATE-DEHYDRATASE-RXN
NPGLUCAT-PWY	Entner-Doudoroff pathway II (non-phosphorylative)	GLUCOSE-1-DEHYDROGENASE-NADP+-RXN|GLUCONOLACT-RXN|GKI-RXN|PYRUFLAVREDUCT-RXN|PEPDEPHOS-RXN|2PGADEHYDRAT-RXN|GLYCERALDEHYDE-DEHYDRO-RXN|DHDOGALDOL-RXN|GLUCONATE-DEHYDRATASE-RXN
PWY-8318	L-fucose degradation II	RXN-12096|RXN-22641|L-FUCONATE-HYDRATASE-RXN|RXN-22640|RXN-22639|RXN-22638|RXN-22637|RXN0-5298
FUCCAT-PWY	L-fucose degradation I	RXN0-5298|FUCISOM-RXN|FUCULOKIN-RXN|FUCPALDOL-RXN
PWY0-1324	N-acetylneuraminate and N-acetylmannosamine degradation I	RXN0-7390|RXN0-7389|NANK-RXN|NANE-RXN
PWY-7581	N-acetylneuraminate and N-acetylmannosamine degradation II	RXN-22511|RXN0-7390|RXN-16006
PWY-8330	D-xylose degradation VI	RXN-22813|RXN-22815|RXN-19753|RXN-21503|XYLONATE-DEHYDRATASE-RXN
PWY-6760	D-xylose degradation III	RXN-19753|RXN-21503|25-DIOXOVALERATE-DEHYDROGENASE-RXN|RXN-8777|XYLONATE-DEHYDRATASE-RXN
PWY-8020	D-xylose degradation V	D-XYLOSE-1-DEHYDROGENASE-RXN|25-DIOXOVALERATE-DEHYDROGENASE-RXN|RXN-8777|XYLONATE-DEHYDRATASE-RXN|RXN-12246
XYLCAT-PWY	D-xylose degradation I	XYLISOM-RXN|XYLULOKIN-RXN
PWY-5516	D-xylose degradation II	RXN-8773
PWY-7294	D-xylose degradation IV	MALSYN-RXN|GLYCOLATE-REDUCTASE-RXN|RXN-14642|4.1.2.28-RXN|XYLONATE-DEHYDRATASE-RXN|RXN-12246|RXN-14641
PWY-8334	D-arabinose degradation V	RXN-22816|1.1.1.250-RXN|D-RIBULOKIN-RXN
PWY-7178	D-xylose degradation to ethylene glycol (engineered)	RXN-14022|XYLONATE-DEHYDRATASE-RXN|4.1.2.28-RXN|RXN-14023
PWY-8060	2-deoxy-D-ribose degradation I	ACETALD-DEHYDROG-RXN|DEOXYRIBOSE-P-ALD-RXN|RXN-14223
PWY-8058	2-deoxy-D-ribose degradation II	ACETOACETATE--COA-LIGASE-RXN|ACETYL-COA-ACETYLTRANSFER-RXN|GKI-RXN|RXN-20661|RXN-20662|RXN-20663|RXN-20664|RXN-20665
PWY3O-1743	D-mannose degradation II	MANNKIN-RXN|MANNPISOM-RXN
MANNCAT-PWY	D-mannose degradation I	TRANS-RXN-165|MANNPISOM-RXN
PWY-5515	L-arabinose degradation II	L-XYLULOSE-REDUCTASE-RXN|L-ARABINITOL-4-DEHYDROGENASE-RXN|RXN-8772
PWY-8329	L-arabinose degradation V	RXN-22815|RXN-22814|RXN-14809|L-ARABINONATE-DEHYDRATASE-RXN|L-ARABINONOLACTONASE-RXN|RXN-8774
ARABCAT-PWY	L-arabinose degradation I	RXN-14809|RXN0-5116|RIBULPEPIM-RXN|ARABISOM-RXN
PWY-7295	L-arabinose degradation IV	RXN-14809|MALSYN-RXN|GLYCOLATE-REDUCTASE-RXN|RXN-14642|4.1.2.18-RXN|L-ARABINONATE-DEHYDRATASE-RXN|L-ARABINONOLACTONASE-RXN|RXN-8774
PWY-5784	indole-3-acetate inactivation VIII	RXN-9075|RXN-9074|RXN-9078|RXN-9077|RXN-9076|RXN-2947|RXN-2946
PWY-5517	L-arabinose degradation III	RXN-14809|RXN-8775|RXN-8774|4.2.1.43-RXN|L-ARABINONATE-DEHYDRATASE-RXN|L-ARABINONOLACTONASE-RXN
PWY-5811	indole-3-acetate inactivation VII	RXN-3184|RXN-2946|RXN-3181|RXN-9130|RXN-9131
PWY-1961	indole-3-acetate inactivation I	RXN-3183|RXN-3182|RXN-3181
PWY-2021	indole-3-acetate inactivation IV	RXN-9088|RXN-3181|RXN-3184|RXN-2946
PWY-5797	indole-3-acetate inactivation VI	RXN-3184|RXN-2946|RXN-9097|RXN-9102
PWY-1981	indole-3-acetate inactivation III	RXN-3202|RXN-3201|RXN-3184|RXN-2946
PWY-5788	indole-3-acetate inactivation V	RXN-9079|RXN-9080|RXN-9083|RXN-9084
PWY-6219	indole-3-acetate inactivation VIII	RXN-9083|RXN-9084|RXN-2946|RXN-2944|RXN-2947|RXN-2945|RXN-2948
PWY-1741	indole-3-acetate inactivation IX	2.4.2.34-RXN|2.4.1.156-RXN|2.3.1.72-RXN|2.4.1.121-RXN
PWY-1962	indole-3-acetate inactivation II	RXN-3181|RXN-3185|RXN-3184|RXN-2946
PWY-6519	8-amino-7-oxononanoate biosynthesis I	RXN-11484|RXN-11474|RXN-11475|RXN-11476|RXN-11477|RXN-11478|RXN-11479|RXN-11480|RXN-11481|RXN-11482|RXN-11483
PWY-8203	8-amino-7-oxononanoate biosynthesis IV	RXN-11484|RXN-22024|RXN-22025|RXN-22026|RXN-22027
PWY-7147	8-amino-7-oxononanoate biosynthesis II	RXN-11484|RXN-13834
PWY-7974	cobalamin salvage (eukaryotic)	RXN-19364|2.1.1.135-RXN|RXN-19363|RXN-19349|RXN-19348|COBALADENOSYLTRANS-RXN|RXN-19334|1.6.99.12-RXN
PWY-6578	8-amino-7-oxononanoate biosynthesis III	7KAPSYN-RXN|6-CARBOXYHEXANOATE--COA-LIGASE-RXN
PWY-6268	adenosylcobalamin salvage from cobalamin	RXN-19366|RXN-19341|RXN-19340|RXN-19334|COBALADENOSYLTRANS-RXN
PWY-7962	adenosylcobinamide-GDP biosynthesis from cobyrinate a,c-diamide	R344-RXN|R343-RXN|RXN-19344|RXN-6261|COBINPGUANYLYLTRANS-RXN|R345-RXN
PWY-6907	thiamine diphosphate biosynthesis III (Staphylococcus)	THIAMIN-PYROPHOSPHOKINASE-RXN|RXNQT-4191|RXN-12610
PWY-6894	thiamine diphosphate biosynthesis I (E. coli)	RXN-12611|THI-P-KIN-RXN
PWY-6893	thiamine diphosphate biosynthesis II (Bacillus)	RXN-12610|THI-P-KIN-RXN
PWY-6908	thiamine diphosphate biosynthesis IV (eukaryotes)	THIAMIN-PYROPHOSPHOKINASE-RXN|RXNQT-4191|THI-P-SYN-RXN
PWY-7282	4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis II	RXN3O-9919|RXN3O-9962|PYRIDOXKIN-RXN|PYRIDOXINE-4-DEHYDROGENASE-RXN|PYRIMSYN3-RXN|RXN3O-3797|PNPOXI-RXN|PNKIN-RXN
PWY-6890	4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis I	PYRIMSYN1-RXN|PYRIMSYN3-RXN
PWY-5120	geranylgeranyl diphosphate biosynthesis	FARNESYLTRANSTRANSFERASE-RXN
PWY-6891	thiazole component of thiamine diphosphate biosynthesis II	RXN0-308|RXN-12621|RXN-9789|DXS-RXN|THIAZOLSYN2-RXN|RXN-12614|RXN-12609
PWY-8308	thiazole component of thiamine diphosphate biosynthesis IV	RXN-19351|RXNQT-4301
PWY-6909	thiazole component of thiamine diphosphate biosynthesis III	RXNQT-4301|RXNQT-4300
PWY-6892	thiazole component of thiamine diphosphate biosynthesis I	RXN-9787|RXN-11319|RXN-9789|RXN-9788|DXS-RXN|THIAZOLSYN2-RXN
PWY-6910	hydroxymethylpyrimidine salvage	PYRIMSYN3-RXN|OHMETPYRKIN-RXN
PWY-6896	thiamine diphosphate salvage I	THI-P-KIN-RXN|THIKIN-RXN
PWY-6899	base-degraded thiamine salvage	RXN-12613|RXN-12612
PWY-7357	thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	PYRIMSYN3-RXN|THI-P-SYN-RXN|THIAZOLSYN3-RXN|OHMETPYRKIN-RXN|RXN-14858|RXN-14857
PWY-6898	thiamine diphosphate salvage III	THIAMIN-PYROPHOSPHOKINASE-RXN
PWY-5901	2,3-dihydroxybenzoate biosynthesis	DHBDEHYD-RXN|ISOCHORMAT-RXN|ISOCHORSYN-RXN
PWY-7356	thiamine diphosphate salvage IV (yeast)	PYRIMSYN3-RXN|THIAMIN-PYROPHOSPHOKINASE-RXN|RXNQT-4191|THI-P-SYN-RXN|THIAZOLSYN3-RXN|OHMETPYRKIN-RXN|THIAMINASE-RXN
PWY-6457	cinnamoyl-CoA biosynthesis	RXN-2001|PHENYLALANINE-AMMONIA-LYASE-RXN
PWY-6752	o-diquinones biosynthesis	CATECHOL-OXIDASE-RXN
PWY-7041	the visual cycle II (molluscs)	RXN-13352|RXN-13353|RXN-12552|RXN-13349|RXN-13350|RXN-13351
PWY-5751	phenylethanol biosynthesis	RXN-10817|RXN-13536|RXN-8990|RXN-7700|PHENYLALANINE-DECARBOXYLASE-RXN
PWY-7076	3,5-dimethoxytoluene biosynthesis	RXN-9018|RXN-9017
PWY-6861	the visual cycle I (vertebrates)	RXN-12549|RXN-12578|RXN-12556|RXN-12555|RXN-10841|RXN-12553|RXN-12552|RXN-12546|RXN-12551|2.3.1.135-RXN|RXN-12550|RXN-12548
PWY-5886	3-(4-hydroxyphenyl)pyruvate biosynthesis	TYROSINE-AMINOTRANSFERASE-RXN
PWY-6323	benzoylanthranilate biosynthesis	ANTHRANILATE-N-BENZOYLTRANSFERASE-RXN
PWY-7043	11-cis-3-hydroxyretinal biosynthesis	RXN-13366|RXN-13355|RXN-13356|RXN-13357|RXN-13358|RXN-13359|RXN-13361
PWY-6707	gallate biosynthesis	3-DEHYDROQUINATE-DEHYDRATASE-RXN|RXN-12131|RXN-12132
PWY-6766	salicin biosynthesis	RXN-12261|BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN|BENZYL-ALC-DEHYDROGENASE-RXN|RXN-12256|SALICYL-ALCOHOL-GLUCOSYLTRANSFERASE-RXN|RXN-12254
PWY-7042	the visual cycle (insects)	RXN-13369|RXN-13368|RXN-13367|RXN-13365|RXN-13362|RXN-13360|RXN-13354
PWY-7075	phenylethyl acetate biosynthesis	RXN-13542
PWY-5787	oligomeric urushiol biosynthesis	RXN-11661|RXN-11657
PWY-3841	folate transformations II (plants)	THYMIDYLATESYN-RXN|GLYOHMETRANS-RXN|METHYLENETHFDEHYDROG-NADP-RXN|FORMATETHFLIG-RXN|METHENYLTHFCYCLOHYDRO-RXN|GCVMULTI-RXN|HOMOCYSMETB12-RXN|RXN-22438|5-FORMYL-THF-CYCLO-LIGASE-RXN|RXN-6321|DIHYDROFOLATEREDUCT-RXN
PWY-8088	dipicolinate biosynthesis	RXN-5041|DIHYDRODIPICSYN-RXN|ASPARTATEKIN-RXN|ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN
PWY-6320	phaselate biosynthesis	4-COUMARATE--COA-LIGASE-RXN|2.3.1.133-RXN|RXN-10825|RXN-2621|RXN-2581
PWY-2201	folate transformations I	RXN-5061|RXN-22438|RXN-21991|GLYOHMETRANS-RXN|METHYLENETHFDEHYDROG-NADP-RXN|FORMATETHFLIG-RXN|METHENYLTHFCYCLOHYDRO-RXN|FORMYLTHFDEFORMYL-RXN|GCVMULTI-RXN|HOMOCYSMETB12-RXN|1.5.1.20-RXN|5-FORMYL-THF-CYCLO-LIGASE-RXN|1.5.1.15-RXN
PWY-6458	benzoyl-CoA biosynthesis	RXN-2003|RXN-2002|RXN-2006
PWY-6763	salicortin biosynthesis	RXN-12257|RXN-12259|BENZYL-ALC-DEHYDROGENASE-RXN|RXN-6724|BENZOATE--COA-LIGASE-RXN|BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN|RXN-11272|RXN-12255|RXN-12253|RXN-12250|RXN-12251
1CMET2-PWY	folate transformations III (E. coli)	THYMIDYLATESYN-RXN|GLYOHMETRANS-RXN|METHYLENETHFDEHYDROG-NADP-RXN|METHENYLTHFCYCLOHYDRO-RXN|GCVMULTI-RXN|HOMOCYSMETB12-RXN|RXN-22438|5-FORMYL-THF-CYCLO-LIGASE-RXN|DIHYDROFOLATEREDUCT-RXN
PWY-7074	phenylethanol glycoconjugate biosynthesis	RXN-13541|RXN-13540
PWY-5765	1,3,5-trimethoxybenzene biosynthesis	RXN-9022|RXN-9021|RXN-9020
PWY-6797	6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (Methanocaldococcus)	RXN-12358|RXN-12357|RXN-12356|RXN-10063|DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN|H2NEOPTERINALDOL-RXN|H2PTERIDINEPYROPHOSPHOKIN-RXN
PWY-7303	4-hydroxy-3-prenylbenzoate biosynthesis	RXN-14670|RXN-14671|RXN-14631|PREPHENATEDEHYDROG-RXN
PWY-7853	6-hydroxymethyl-dihydropterin diphosphate biosynthesis V (Pyrococcus)	RXN-18378|RXN-12356|RXN-10063|H2PTERIDINEPYROPHOSPHOKIN-RXN
PWY-6147	6-hydroxymethyl-dihydropterin diphosphate biosynthesis I	GTP-CYCLOHYDRO-I-RXN|H2NEOPTERINP3PYROPHOSPHOHYDRO-RXN|DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN|H2NEOPTERINALDOL-RXN|H2PTERIDINEPYROPHOSPHOKIN-RXN
PWY-7852	6-hydroxymethyl-dihydropterin diphosphate biosynthesis IV (Plasmodium)	RXN-18377|GTP-CYCLOHYDRO-I-RXN|H2PTERIDINEPYROPHOSPHOKIN-RXN
PWY-7539	6-hydroxymethyl-dihydropterin diphosphate biosynthesis III (Chlamydia)	RXN-15730|GTP-CYCLOHYDRO-II-RXN|DIHYDRONEOPTERIN-MONO-P-DEPHOS-RXN|H2NEOPTERINALDOL-RXN|H2PTERIDINEPYROPHOSPHOKIN-RXN
PWY-7378	aminopropanol phosphate biosynthesis II	RXN-8627|AMINOPROPDEHYDROG-RXN|THREOSPON-RXN|THREODEHYD-RXN
PWY-5443	aminopropanol phosphate biosynthesis I	4.1.1.81-RXN|RXN-8626
PWY-7965	2-methyladeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	RXN-19316|RXN-19318|RXN-19319
PWY-8384	vitamin B6 degradation II	RXN-23318|3.5.1.66-RXN|5-PYRIDOXATE-DIOXYGENASE-RXN|RXN-19620|RXN-19621|PYRIDOXINE-5-DEHYDROGENASE-RXN
PWY-5499	vitamin B6 degradation I	3.5.1.29-RXN|1.14.12.4-RXN|4.1.1.51-RXN|RXN-8756|RXN-8757|4-PYRIDOXOLACTONASE-RXN|PYRIDOXAL-4-DEHYDROGENASE-RXN|PYRIDOXINE-4-OXIDASE-RXN|2.6.1.30-RXN
PWY-7968	5-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	RXN-19306|RXN-19307|RXN-19324
FORMASS-PWY	formaldehyde oxidation IV (thiol-independent)	FORMALDEHYDE-DEHYDROGENASE-RXN
PWY-7908	formaldehyde oxidation V (bacillithiol-dependent)	RXN-18815|RXN-18814|RXN-18813
PWY-7975	adenosylcobalamin biosynthesis from adenosylcobinamide-GDP II	RXN-19372|TRANS-RXN-343|RXN-8770|COBALAMIN5PSYN-RXN
PWY-1801	formaldehyde oxidation II (glutathione-dependent)	RXN-2962|RXN-2961|S-FORMYLGLUTATHIONE-HYDROLASE-RXN
PWY1G-170	formaldehyde oxidation III (mycothiol-dependent)	RXN-6581|1.2.1.66-RXN|RXN1G-129
PWY-5509	adenosylcobalamin biosynthesis from adenosylcobinamide-GDP I	DMBPPRIBOSYLTRANS-RXN|RXN-8770|COBALAMIN5PSYN-RXN
PWY-1723	formaldehyde oxidation VI (H4MPT pathway)	RXN-2884|3.5.4.27-RXN|RXN-2883|RXN-2882
PWY-7909	formaldehyde oxidation VII (THF pathway)	FORMYLTHFDEFORMYL-RXN|RXN-2881|METHYLENETHFDEHYDROG-NADP-RXN|METHENYLTHFCYCLOHYDRO-RXN
PWY-7964	adeninyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	RXN-19295|RXN-19308|RXN-19310
PWY-1861	formaldehyde assimilation II (assimilatory RuMP Cycle)	RIB5PISOM-RXN|RIBULP3EPIM-RXN|1TRANSKETO-RXN|TRANSALDOL-RXN|2TRANSKETO-RXN|F16ALDOLASE-RXN|6PFRUCTPHOS-RXN|R12-RXN|R10-RXN
PWY-1622	formaldehyde assimilation I (serine pathway)	GLYOHMETRANS-RXN|MALATE-DEH-RXN|RXN-2881|SERINE--GLYOXYLATE-AMINOTRANSFERASE-RXN|SERINE-GLYOXYLATE-AMINOTRANSFERASE-RXN|GKI-RXN|RXN-2802|HYDROXYPYRUVATE-REDUCTASE-RXN|2PGADEHYDRAT-RXN|RXN-15513|PEPCARBOX-RXN|MALATE--COA-LIGASE-RXN|MALYL-COA-LYASE-RXN
PWY-7967	5-methoxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	RXN-19300|RXN-19304|RXN-19323
P185-PWY	formaldehyde assimilation III (dihydroxyacetone cycle)	RIBULP3EPIM-RXN|RIB5PISOM-RXN|1TRANSKETO-RXN|TRANSALDOL-RXN|PHOSGLYPHOS-RXN|GAPOXNPHOSPHN-RXN|TRIOSEPISOMERIZATION-RXN|2TRANSKETO-RXN|F16BDEPHOS-RXN|F16ALDOLASE-RXN|GLYCERONE-KINASE-RXN|FORMALDEHYDE-TRANSKETOLASE-RXN
PWY-6509	methanol oxidation to formaldehyde III	RXN-11451
PWY-5506	methanol oxidation to formaldehyde IV	CATAL-RXN|METHANOL-OXIDASE-RXN
PWY-7970	benzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	RXN-19298|RXN-19302|RXN-19326
PWY-6966	methanol oxidation to formaldehyde I	RXN-2861
PWY-6510	methanol oxidation to formaldehyde II	METHANOL-DEHYDROGENASE-RXN
PWY-7963	4-methylphenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	RXN-16790|RXN-19314|RXN-19297
PWYQT-4429	CO2 fixation into oxaloacetate (anaplerotic)	RXN0-5224|PEPCARBOX-RXN
PWY-7966	5-methoxy-6-methylbenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	RXN-19322|RXN-19301|RXN-19305
PWY-7854	crotonyl-CoA/ethylmalonyl-CoA/hydroxybutyryl-CoA cycle (engineered)	MALSYN-RXN|RXN-18387|RXN-11002|RXN-18381|RXN-15977|RXN-8957|RXN-16391|RXN-8958|RXN-8960|RXN-8961|RXN-18384|METHYLMALONYL-COA-MUT-RXN|RXN-8891|RXN-8890
PWY-5493	reductive monocarboxylic acid cycle	PYRUFLAVREDUCT-RXN|PYRUVFORMLY-RXN
PWY-7969	5-hydroxybenzimidazolyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	RXN-19299|RXN-19303|RXN-19320
PWY-6742	methane oxidation to methanol II	RXN-12219
PWY-6523	nitrite-dependent anaerobic methane oxidation	METHANE-MONOOXYGENASE-RXN|NITRITE-REDUCTASE-CYTOCHROME-RXN|RXN-11489
PWY-7961	phenyl adenosylcobamide biosynthesis from adenosylcobinamide-GDP	RXN-19315|RXN-19296|RXN-14701
PWY-1641	methane oxidation to methanol I	METHANE-MONOOXYGENASE-RXN
PWY-7925	rubber degradation II	RXN-19030
PWY-7924	rubber degradation I	RXN-19029
PWY-8096	5-methoxybenzimidazole biosynthesis (anaerobic)	RXN-17122|RXN-17123
PWY-8095	5-methoxy-6-methylbenzimidazole biosynthesis (anaerobic)	RXN-17122|RXN-17123|RXN-17124
